image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3,score,split,category,scene_conf,is_generated
906709,0.0,0.03361344537815126,0.01680672268907563,0.10084033613445378,0.3025210084033613,0.37815126050420167,0.12605042016806722,0.01680672268907563,0.008403361344537815,0.01680672268907563,9,39,1250,5.563025210084033,val,raceway,0.9392,0
127346,0.015228426395939087,0.015228426395939087,0.0,0.04060913705583756,0.10152284263959391,0.22842639593908629,0.1319796954314721,0.20304568527918782,0.09644670050761421,0.16751269035532995,5,0,286,7.177664974619289,val,art_school,0.3811,0
59679,0.01953125,0.0703125,0.18359375,0.30859375,0.23046875,0.12890625,0.0390625,0.01171875,0.00390625,0.00390625,8,16,188,4.3125,val,rope_bridge,0.5668,0
899645,0.0,0.007462686567164179,0.022388059701492536,0.1044776119402985,0.291044776119403,0.3582089552238806,0.13432835820895522,0.05970149253731343,0.014925373134328358,0.007462686567164179,20,0,1243,5.731343283582088,val,bridge,0.9393,0
716591,0.0,0.013157894736842105,0.039473684210526314,0.11842105263157894,0.5,0.2565789473684211,0.05921052631578947,0.013157894736842105,0.0,0.0,17,21,901,5.177631578947369,val,ballroom,0.3585,0
357064,0.0,0.014563106796116505,0.014563106796116505,0.06796116504854369,0.1941747572815534,0.30097087378640774,0.22330097087378642,0.08737864077669903,0.06310679611650485,0.03398058252427184,27,38,516,6.291262135922331,val,desert/vegetation,0.4212,0
490817,0.0,0.0,0.05325443786982249,0.17751479289940827,0.3254437869822485,0.28402366863905326,0.07692307692307693,0.0650887573964497,0.01775147928994083,0.0,0,0,658,5.4201183431952655,val,botanical_garden,0.6626,0
441732,0.0,0.016483516483516484,0.054945054945054944,0.27472527472527475,0.38461538461538464,0.1978021978021978,0.04945054945054945,0.016483516483516484,0.005494505494505495,0.0,19,0,596,4.934065934065934,val,rainforest,0.5292,0
893061,0.0,0.012987012987012988,0.006493506493506494,0.032467532467532464,0.09090909090909091,0.3246753246753247,0.2077922077922078,0.24025974025974026,0.06493506493506493,0.01948051948051948,10,20,1229,6.733766233766233,val,escalator/indoor,0.4379,0
523653,0.0,0.017964071856287425,0.03592814371257485,0.25149700598802394,0.48502994011976047,0.17365269461077845,0.029940119760479042,0.0,0.005988023952095809,0.0,15,19,679,4.880239520958084,val,sky,0.5845,0
848453,0.0,0.00796812749003984,0.02390438247011952,0.12350597609561753,0.3426294820717131,0.350597609561753,0.09561752988047809,0.035856573705179286,0.01593625498007968,0.00398406374501992,15,19,1154,5.537848605577689,val,hot_spring,0.6709,0
667228,0.0,0.030927835051546393,0.03608247422680412,0.10824742268041238,0.30412371134020616,0.28865979381443296,0.15463917525773196,0.04639175257731959,0.010309278350515464,0.020618556701030927,2,18,844,5.608247422680413,val,bow_window/indoor,0.8915,0
873558,0.0,0.01327433628318584,0.07079646017699115,0.14601769911504425,0.29646017699115046,0.2920353982300885,0.11061946902654868,0.04424778761061947,0.022123893805309734,0.004424778761061947,17,0,1202,5.42920353982301,val,booth/indoor,0.248,0
590873,0.0,0.0,0.0,0.04864864864864865,0.23783783783783785,0.34594594594594597,0.1837837837837838,0.0972972972972973,0.05405405405405406,0.032432432432432434,18,38,745,6.335135135135136,val,florist_shop/indoor,0.9504,0
631234,0.015748031496062992,0.023622047244094488,0.04330708661417323,0.13385826771653545,0.2755905511811024,0.31496062992125984,0.11811023622047244,0.05511811023622047,0.007874015748031496,0.011811023622047244,0,0,802,5.452755905511811,val,limousine_interior,0.7488,0
927121,0.006329113924050633,0.02531645569620253,0.04430379746835443,0.08860759493670886,0.33544303797468356,0.2468354430379747,0.13924050632911392,0.056962025316455694,0.0379746835443038,0.0189873417721519,1,20,1308,5.6645569620253164,val,jail_cell,0.4784,0
900850,0.0,0.0,0.0,0.05426356589147287,0.27906976744186046,0.3875968992248062,0.15503875968992248,0.06976744186046512,0.023255813953488372,0.031007751937984496,0,0,1236,6.10077519379845,val,moat/water,0.9129,0
201788,0.008264462809917356,0.028925619834710745,0.10743801652892562,0.21074380165289255,0.3181818181818182,0.17768595041322313,0.07851239669421488,0.05371900826446281,0.008264462809917356,0.008264462809917356,5,6,356,5.024793388429753,val,playroom,0.2231,0
434339,0.02926829268292683,0.03414634146341464,0.03414634146341464,0.3121951219512195,0.2926829268292683,0.14634146341463414,0.08780487804878048,0.04390243902439024,0.004878048780487805,0.014634146341463415,0,0,595,4.946341463414634,val,waiting_room,0.9271,0
247868,0.0,0.010752688172043012,0.053763440860215055,0.10215053763440861,0.3279569892473118,0.2956989247311828,0.10752688172043011,0.04838709677419355,0.03763440860215054,0.016129032258064516,11,21,394,5.645161290322581,val,archive,0.1116,0
130836,0.009708737864077669,0.03398058252427184,0.08737864077669903,0.32038834951456313,0.35436893203883496,0.13106796116504854,0.05825242718446602,0.0048543689320388345,0.0,0.0,4,14,291,4.62621359223301,val,cliff,0.8582,0
60151,0.0,0.018796992481203006,0.06390977443609022,0.17669172932330826,0.31203007518796994,0.24060150375939848,0.11654135338345864,0.041353383458646614,0.015037593984962405,0.015037593984962405,1,3,190,5.372180451127819,val,car_interior/backseat,0.4357,0
8483,0.01079136690647482,0.025179856115107913,0.03237410071942446,0.1474820143884892,0.2841726618705036,0.2446043165467626,0.15467625899280577,0.0683453237410072,0.025179856115107913,0.007194244604316547,0,0,42,5.564748201438849,val,engine_room,0.6561,0
424299,0.006622516556291391,0.0,0.039735099337748346,0.2119205298013245,0.5165562913907285,0.17880794701986755,0.033112582781456956,0.006622516556291391,0.0,0.006622516556291391,0,0,581,4.9801324503311255,val,construction_site,0.5135,0
648097,0.028708133971291867,0.028708133971291867,0.11961722488038277,0.3349282296650718,0.3684210526315789,0.11004784688995216,0.004784688995215311,0.004784688995215311,0.0,0.0,2,10,818,4.358851674641149,val,crosswalk,0.9062,0
812033,0.01020408163265306,0.00510204081632653,0.03571428571428571,0.14795918367346939,0.35714285714285715,0.22959183673469388,0.1326530612244898,0.04591836734693878,0.025510204081632654,0.01020408163265306,7,43,1073,5.510204081632653,val,sky,0.489,0
407264,0.0,0.030973451327433628,0.08849557522123894,0.19469026548672566,0.36283185840707965,0.168141592920354,0.09734513274336283,0.048672566371681415,0.008849557522123894,0.0,4,17,566,5.079646017699115,val,waiting_room,0.5419,0
905413,0.005780346820809248,0.011560693641618497,0.05202312138728324,0.06936416184971098,0.19653179190751446,0.26011560693641617,0.23121387283236994,0.09826589595375723,0.04046242774566474,0.03468208092485549,31,0,1258,6.121387283236993,val,car_interior/frontseat,0.3594,0
420801,0.0,0.0043859649122807015,0.03070175438596491,0.05263157894736842,0.17982456140350878,0.32456140350877194,0.20175438596491227,0.13157894736842105,0.03508771929824561,0.039473684210526314,14,15,576,6.333333333333333,val,swamp,0.382,0
257296,0.017123287671232876,0.04452054794520548,0.10273972602739725,0.2328767123287671,0.3458904109589041,0.1267123287671233,0.09931506849315068,0.017123287671232876,0.010273972602739725,0.003424657534246575,18,34,406,4.794520547945205,val,aquarium,0.4522,0
943894,0.007246376811594203,0.014492753623188406,0.08695652173913043,0.21739130434782608,0.37681159420289856,0.1956521739130435,0.07246376811594203,0.021739130434782608,0.007246376811594203,0.0,15,0,1356,4.971014492753622,val,snowfield,0.4511,0
126905,0.05,0.07142857142857142,0.23214285714285715,0.29285714285714287,0.21785714285714286,0.07142857142857142,0.04285714285714286,0.010714285714285714,0.007142857142857143,0.0035714285714285713,15,0,287,4.064285714285714,val,river,0.7552,0
57839,0.024390243902439025,0.08130081300813008,0.14634146341463414,0.25609756097560976,0.3130081300813008,0.11382113821138211,0.04065040650406504,0.012195121951219513,0.008130081300813009,0.0040650406504065045,29,31,185,4.394308943089431,val,bathroom,0.6004,0
47243,0.0,0.0072992700729927005,0.0072992700729927005,0.06569343065693431,0.11678832116788321,0.2773722627737226,0.17518248175182483,0.15328467153284672,0.08029197080291971,0.11678832116788321,19,21,157,6.89051094890511,val,park,0.1321,0
701296,0.0,0.0,0.027586206896551724,0.19310344827586207,0.4068965517241379,0.25517241379310346,0.0896551724137931,0.020689655172413793,0.0,0.006896551724137931,0,0,892,5.282758620689655,val,sandbox,0.7631,0
950967,0.023952095808383235,0.09580838323353294,0.08383233532934131,0.2934131736526946,0.2694610778443114,0.1497005988023952,0.041916167664670656,0.029940119760479042,0.005988023952095809,0.005988023952095809,28,62,1389,4.5329341317365275,val,railroad_track,0.8618,0
401701,0.003952569169960474,0.011857707509881422,0.07509881422924901,0.15810276679841898,0.3715415019762846,0.26877470355731226,0.05533596837944664,0.05138339920948617,0.003952569169960474,0.0,22,38,560,5.189723320158104,val,cloister/indoor,0.2537,0
84903,0.010362694300518135,0.025906735751295335,0.10880829015544041,0.33678756476683935,0.35751295336787564,0.12953367875647667,0.025906735751295335,0.0051813471502590676,0.0,0.0,38,0,228,4.523316062176166,val,botanical_garden,0.4538,0
798272,0.01694915254237288,0.00847457627118644,0.1016949152542373,0.23728813559322035,0.3389830508474576,0.22033898305084745,0.0423728813559322,0.01694915254237288,0.00847457627118644,0.00847457627118644,0,0,1049,4.898305084745762,val,harbor,0.9979,0
874303,0.013605442176870748,0.006802721088435374,0.12244897959183673,0.43537414965986393,0.3197278911564626,0.07482993197278912,0.02040816326530612,0.006802721088435374,0.0,0.0,0,0,1201,4.380952380952381,val,canal/natural,0.8011,0
520698,0.0,0.006289308176100629,0.018867924528301886,0.1320754716981132,0.4591194968553459,0.2578616352201258,0.08176100628930817,0.025157232704402517,0.012578616352201259,0.006289308176100629,7,14,679,5.38993710691824,val,lake/natural,0.6589,0
65575,0.016666666666666666,0.027777777777777776,0.07777777777777778,0.18888888888888888,0.26666666666666666,0.20555555555555555,0.15,0.016666666666666666,0.03333333333333333,0.016666666666666666,19,0,200,5.277777777777779,val,kennel/outdoor,0.8263,0
674090,0.005988023952095809,0.005988023952095809,0.059880239520958084,0.1497005988023952,0.3532934131736527,0.23353293413173654,0.08982035928143713,0.0718562874251497,0.017964071856287425,0.011976047904191617,19,27,854,5.449101796407186,val,corral,0.8475,0
697519,0.0,0.006369426751592357,0.006369426751592357,0.03821656050955414,0.1910828025477707,0.28662420382165604,0.267515923566879,0.12101910828025478,0.06369426751592357,0.01910828025477707,14,0,886,6.464968152866242,val,volcano,0.6388,0
97509,0.007326007326007326,0.02564102564102564,0.0989010989010989,0.26373626373626374,0.2564102564102564,0.20146520146520147,0.10622710622710622,0.02197802197802198,0.018315018315018316,0.0,5,18,246,4.985347985347986,val,bar,0.7465,0
416682,0.003952569169960474,0.019762845849802372,0.08300395256916997,0.1067193675889328,0.2608695652173913,0.2964426877470356,0.11067193675889328,0.08300395256916997,0.03162055335968379,0.003952569169960474,0,0,573,5.565217391304347,val,forest/needleleaf,0.4274,0
552766,0.0,0.010526315789473684,0.03684210526315789,0.06315789473684211,0.24210526315789474,0.25263157894736843,0.21578947368421053,0.12631578947368421,0.031578947368421054,0.021052631578947368,0,0,708,6.126315789473684,val,pond,0.6055,0
785438,0.017937219730941704,0.053811659192825115,0.12556053811659193,0.3004484304932735,0.34977578475336324,0.08071748878923767,0.04035874439461883,0.02242152466367713,0.004484304932735426,0.004484304932735426,0,0,1028,4.484304932735426,val,swamp,0.7348,0
930540,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.0821917808219178,0.3767123287671233,0.3493150684931507,0.10273972602739725,0.0547945205479452,0.00684931506849315,0.0,11,21,1332,5.589041095890411,val,windmill,0.4572,0
900178,0.01818181818181818,0.024242424242424242,0.07272727272727272,0.10909090909090909,0.24242424242424243,0.23636363636363636,0.14545454545454545,0.06060606060606061,0.05454545454545454,0.03636363636363636,0,0,1245,5.709090909090908,val,staircase,0.834,0
447164,0.0,0.0,0.004901960784313725,0.0784313725490196,0.3088235294117647,0.35294117647058826,0.14705882352941177,0.058823529411764705,0.0392156862745098,0.00980392156862745,20,27,612,5.941176470588235,val,snowfield,0.4965,0
479214,0.0,0.005291005291005291,0.010582010582010581,0.1164021164021164,0.3333333333333333,0.328042328042328,0.15873015873015872,0.042328042328042326,0.0,0.005291005291005291,10,0,642,5.645502645502645,val,construction_site,0.4697,0
947771,0.0,0.02158273381294964,0.05755395683453238,0.2014388489208633,0.4172661870503597,0.26618705035971224,0.02158273381294964,0.014388489208633094,0.0,0.0,15,38,1379,4.971223021582734,val,cottage_garden,0.4174,0
490824,0.02531645569620253,0.03164556962025317,0.22151898734177214,0.3987341772151899,0.2911392405063291,0.02531645569620253,0.006329113924050633,0.0,0.0,0.0,0,0,645,3.9999999999999996,val,music_studio,0.945,0
914322,0.005,0.025,0.06,0.095,0.24,0.255,0.15,0.1,0.04,0.03,0,0,1282,5.8549999999999995,val,cavern/indoor,0.7536,0
338523,0.011111111111111112,0.018518518518518517,0.06666666666666667,0.25555555555555554,0.37037037037037035,0.17777777777777778,0.05555555555555555,0.018518518518518517,0.014814814814814815,0.011111111111111112,0,0,501,4.97037037037037,val,sandbar,0.5934,0
11779,0.01,0.01,0.11,0.28,0.38,0.12,0.08,0.01,0.0,0.0,18,0,62,4.74,val,delicatessen,0.349,0
240551,0.01694915254237288,0.00847457627118644,0.029661016949152543,0.0847457627118644,0.17372881355932204,0.1906779661016949,0.17796610169491525,0.1483050847457627,0.09322033898305085,0.07627118644067797,0,0,387,6.508474576271187,val,ball_pit,0.858,0
429337,0.0,0.004807692307692308,0.03365384615384615,0.15865384615384615,0.3317307692307692,0.27884615384615385,0.125,0.04326923076923077,0.02403846153846154,0.0,12,35,587,5.514423076923077,val,harbor,0.4206,0
448617,0.0034482758620689655,0.013793103448275862,0.04482758620689655,0.21379310344827587,0.42758620689655175,0.1896551724137931,0.06896551724137931,0.027586206896551724,0.006896551724137931,0.0034482758620689655,17,50,614,5.096551724137931,val,childs_room,0.2272,0
282521,0.008620689655172414,0.03879310344827586,0.05603448275862069,0.15517241379310345,0.28879310344827586,0.24568965517241378,0.10775862068965517,0.0603448275862069,0.021551724137931036,0.017241379310344827,16,0,437,5.39655172413793,val,podium/outdoor,0.938,0
298775,0.08813559322033898,0.12203389830508475,0.24745762711864408,0.28135593220338984,0.15254237288135594,0.08135593220338982,0.020338983050847456,0.006779661016949152,0.0,0.0,7,0,453,3.6474576271186443,val,bow_window/indoor,0.8725,0
401064,0.005813953488372093,0.005813953488372093,0.029069767441860465,0.23255813953488372,0.47674418604651164,0.16279069767441862,0.06976744186046512,0.005813953488372093,0.005813953488372093,0.005813953488372093,0,0,559,5.040697674418605,val,anechoic_chamber,0.6771,0
112793,0.0043859649122807015,0.017543859649122806,0.07017543859649122,0.20614035087719298,0.3026315789473684,0.18859649122807018,0.13157894736842105,0.06140350877192982,0.0043859649122807015,0.013157894736842105,21,28,267,5.302631578947369,val,fountain,0.9527,0
417083,0.17391304347826086,0.18357487922705315,0.2028985507246377,0.32367149758454106,0.06763285024154589,0.028985507246376812,0.00966183574879227,0.004830917874396135,0.0,0.004830917874396135,14,0,576,3.111111111111111,val,cliff,0.9079,0
773894,0.004545454545454545,0.004545454545454545,0.05,0.09090909090909091,0.16818181818181818,0.2681818181818182,0.2,0.1409090909090909,0.06818181818181818,0.004545454545454545,0,0,1007,6.163636363636364,val,crevasse,0.596,0
511919,0.0,0.013824884792626729,0.02304147465437788,0.2304147465437788,0.3686635944700461,0.24423963133640553,0.08755760368663594,0.027649769585253458,0.004608294930875576,0.0,15,38,683,5.202764976958525,val,cottage_garden,0.2869,0
829211,0.0072992700729927005,0.0,0.014598540145985401,0.051094890510948905,0.16058394160583941,0.2846715328467153,0.25547445255474455,0.12408759124087591,0.08029197080291971,0.021897810218978103,0,0,1111,6.4890510948905105,val,barndoor,0.4705,0
441655,0.0,0.0,0.008620689655172414,0.01293103448275862,0.11206896551724138,0.24568965517241378,0.27586206896551724,0.17672413793103448,0.11637931034482758,0.05172413793103448,20,27,606,7.021551724137931,val,moat/water,0.4805,0
365285,0.05226480836236934,0.09059233449477352,0.14634146341463414,0.313588850174216,0.30313588850174217,0.06620209059233449,0.027874564459930314,0.0,0.0,0.0,2,14,525,4.034843205574913,val,apartment_building/outdoor,0.6326,0
74412,0.0149812734082397,0.04868913857677903,0.17228464419475656,0.2696629213483146,0.26591760299625467,0.11610486891385768,0.0749063670411985,0.02247191011235955,0.00749063670411985,0.00749063670411985,8,24,213,4.580524344569288,val,barndoor,0.4815,0
2893,0.041666666666666664,0.041666666666666664,0.14166666666666666,0.19166666666666668,0.2375,0.14166666666666666,0.1125,0.058333333333333334,0.0125,0.020833333333333332,0,0,22,4.929166666666666,val,clean_room,0.1205,0
292117,0.009523809523809525,0.009523809523809525,0.05238095238095238,0.19523809523809524,0.2714285714285714,0.2761904761904762,0.09047619047619047,0.06190476190476191,0.01904761904761905,0.014285714285714285,14,0,448,5.423809523809524,val,sky,0.1967,0
864710,0.019230769230769232,0.019230769230769232,0.02564102564102564,0.07692307692307693,0.23717948717948717,0.25,0.19230769230769232,0.08974358974358974,0.03205128205128205,0.057692307692307696,0,0,1190,6.0576923076923075,val,bow_window/outdoor,0.5213,0
588424,0.017045454545454544,0.005681818181818182,0.07386363636363637,0.1534090909090909,0.32386363636363635,0.25,0.10227272727272728,0.028409090909090908,0.028409090909090908,0.017045454545454544,1,18,745,5.352272727272728,val,cavern/indoor,0.1354,0
865634,0.0684931506849315,0.0593607305936073,0.1415525114155251,0.2420091324200913,0.3013698630136986,0.1324200913242009,0.0365296803652968,0.0091324200913242,0.0045662100456621,0.0045662100456621,22,40,1192,4.296803652968036,val,berth,0.2591,0
837055,0.005,0.02,0.12,0.15,0.31,0.2,0.1,0.045,0.035,0.015,22,0,1130,5.280000000000001,val,ball_pit,0.1684,0
483430,0.0,0.01675977653631285,0.03910614525139665,0.1005586592178771,0.2737430167597765,0.329608938547486,0.15083798882681565,0.0670391061452514,0.0111731843575419,0.0111731843575419,12,21,648,5.70391061452514,val,jail_cell,0.3052,0
357863,0.014084507042253521,0.04225352112676056,0.15492957746478872,0.3427230046948357,0.27230046948356806,0.107981220657277,0.056338028169014086,0.009389671361502348,0.0,0.0,20,0,517,4.413145539906104,val,tower,0.4175,0
362498,0.004694835680751174,0.03286384976525822,0.03755868544600939,0.07511737089201878,0.18309859154929578,0.22535211267605634,0.1596244131455399,0.10328638497652583,0.09859154929577464,0.07981220657276995,19,28,523,6.380281690140846,val,aquarium,0.852,0
81296,0.010416666666666666,0.03125,0.13541666666666666,0.23958333333333334,0.3072916666666667,0.19270833333333334,0.06770833333333333,0.0,0.010416666666666666,0.005208333333333333,7,38,224,4.75,val,sky,0.7329,0
719023,0.026845637583892617,0.040268456375838924,0.19463087248322147,0.3825503355704698,0.2550335570469799,0.053691275167785234,0.03355704697986577,0.006711409395973154,0.006711409395973154,0.0,31,0,914,4.167785234899329,val,ocean,0.5166,0
43081,0.02586206896551724,0.05603448275862069,0.09482758620689655,0.16379310344827586,0.23275862068965517,0.21120689655172414,0.10344827586206896,0.07327586206896551,0.02586206896551724,0.01293103448275862,0,0,150,5.18103448275862,val,ball_pit,0.7974,0
690032,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.09420289855072464,0.39855072463768115,0.34057971014492755,0.043478260869565216,0.057971014492753624,0.021739130434782608,0.0,2,21,871,5.478260869565217,val,park,0.6351,0
764600,0.0,0.03125,0.078125,0.23828125,0.38671875,0.15234375,0.06640625,0.0390625,0.0078125,0.0,0,0,991,4.9453125,val,orchard,0.9703,0
627145,0.0,0.0,0.012903225806451613,0.025806451612903226,0.17419354838709677,0.3161290322580645,0.1935483870967742,0.18064516129032257,0.06451612903225806,0.03225806451612903,12,50,792,6.61290322580645,val,ocean,0.6363,0
941947,0.005291005291005291,0.026455026455026454,0.12698412698412698,0.19047619047619047,0.328042328042328,0.21164021164021163,0.07407407407407407,0.021164021164021163,0.0,0.015873015873015872,0,0,1362,4.957671957671957,val,planetarium/outdoor,0.5346,0
883540,0.01775147928994083,0.011834319526627219,0.047337278106508875,0.21893491124260356,0.47337278106508873,0.14792899408284024,0.05917159763313609,0.011834319526627219,0.011834319526627219,0.0,0,0,1213,4.928994082840235,val,botanical_garden,0.3639,0
568742,0.004694835680751174,0.009389671361502348,0.07511737089201878,0.3474178403755869,0.3333333333333333,0.14084507042253522,0.056338028169014086,0.023474178403755867,0.009389671361502348,0.0,10,25,726,4.816901408450704,val,construction_site,0.549,0
900533,0.0,0.0,0.022058823529411766,0.0661764705882353,0.11029411764705882,0.33088235294117646,0.2867647058823529,0.13970588235294118,0.022058823529411766,0.022058823529411766,0,0,1236,6.411764705882352,val,ball_pit,0.6038,0
770614,0.0,0.002070393374741201,0.033126293995859216,0.10559006211180125,0.3188405797101449,0.2898550724637681,0.14078674948240166,0.08074534161490683,0.014492753623188406,0.014492753623188406,12,42,1005,5.766045548654245,val,church/indoor,0.8127,0
416299,0.05263157894736842,0.08502024291497975,0.17408906882591094,0.30364372469635625,0.23481781376518218,0.10121457489878542,0.03643724696356275,0.008097165991902834,0.004048582995951417,0.0,22,0,573,4.097165991902834,val,aquarium,0.9813,0
