image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3,score,split,category,scene_conf,is_generated,scene_tail_bucket
874303,0.0136054421768707,0.0068027210884353,0.1224489795918367,0.4353741496598639,0.3197278911564626,0.0748299319727891,0.0204081632653061,0.0068027210884353,0.0,0.0,0,0,1201,4.380952380952381,val,canal/natural,0.8011,0,long_tail_scene
65575,0.0166666666666666,0.0277777777777777,0.0777777777777777,0.1888888888888888,0.2666666666666666,0.2055555555555555,0.15,0.0166666666666666,0.0333333333333333,0.0166666666666666,19,0,200,5.277777777777779,val,kennel/outdoor,0.8263,0,long_tail_scene
97509,0.0073260073260073,0.0256410256410256,0.0989010989010989,0.2637362637362637,0.2564102564102564,0.2014652014652014,0.1062271062271062,0.0219780219780219,0.0183150183150183,0.0,5,18,246,4.985347985347986,val,bar,0.7465,0,long_tail_scene
900178,0.0181818181818181,0.0242424242424242,0.0727272727272727,0.109090909090909,0.2424242424242424,0.2363636363636363,0.1454545454545454,0.0606060606060606,0.0545454545454545,0.0363636363636363,0,0,1245,5.709090909090908,val,staircase,0.834,0,long_tail_scene
479214,0.0,0.0052910052910052,0.0105820105820105,0.1164021164021164,0.3333333333333333,0.328042328042328,0.1587301587301587,0.0423280423280423,0.0,0.0052910052910052,10,0,642,5.645502645502645,val,construction_site,0.4697,0,long_tail_scene
282521,0.0086206896551724,0.0387931034482758,0.0560344827586206,0.1551724137931034,0.2887931034482758,0.2456896551724137,0.1077586206896551,0.0603448275862069,0.021551724137931,0.0172413793103448,16,0,437,5.39655172413793,val,podium/outdoor,0.938,0,long_tail_scene
417083,0.1739130434782608,0.1835748792270531,0.2028985507246377,0.323671497584541,0.0676328502415458,0.0289855072463768,0.0096618357487922,0.0048309178743961,0.0,0.0048309178743961,14,0,576,3.111111111111111,val,cliff,0.9079,0,long_tail_scene
773894,0.0045454545454545,0.0045454545454545,0.05,0.0909090909090909,0.1681818181818181,0.2681818181818182,0.2,0.1409090909090909,0.0681818181818181,0.0045454545454545,0,0,1007,6.163636363636364,val,crevasse,0.596,0,long_tail_scene
441655,0.0,0.0,0.0086206896551724,0.0129310344827586,0.1120689655172413,0.2456896551724137,0.2758620689655172,0.1767241379310344,0.1163793103448275,0.0517241379310344,20,27,606,7.021551724137931,val,moat/water,0.4805,0,long_tail_scene
365285,0.0522648083623693,0.0905923344947735,0.1463414634146341,0.313588850174216,0.3031358885017421,0.0662020905923344,0.0278745644599303,0.0,0.0,0.0,2,14,525,4.034843205574913,val,apartment_building/outdoor,0.6326,0,long_tail_scene
2893,0.0416666666666666,0.0416666666666666,0.1416666666666666,0.1916666666666666,0.2375,0.1416666666666666,0.1125,0.0583333333333333,0.0125,0.0208333333333333,0,0,22,4.929166666666666,val,clean_room,0.1205,0,long_tail_scene
941947,0.0052910052910052,0.0264550264550264,0.1269841269841269,0.1904761904761904,0.328042328042328,0.2116402116402116,0.074074074074074,0.0211640211640211,0.0,0.0158730158730158,0,0,1362,4.957671957671957,val,planetarium/outdoor,0.5346,0,long_tail_scene
568742,0.0046948356807511,0.0093896713615023,0.0751173708920187,0.3474178403755869,0.3333333333333333,0.1408450704225352,0.056338028169014,0.0234741784037558,0.0093896713615023,0.0,10,25,726,4.816901408450704,val,construction_site,0.549,0,long_tail_scene
770614,0.0,0.0020703933747412,0.0331262939958592,0.1055900621118012,0.3188405797101449,0.2898550724637681,0.1407867494824016,0.0807453416149068,0.0144927536231884,0.0144927536231884,12,42,1005,5.766045548654245,val,church/indoor,0.8127,0,long_tail_scene
674707,0.0,0.0,0.0144927536231884,0.1739130434782608,0.3333333333333333,0.3115942028985507,0.0942028985507246,0.0579710144927536,0.0144927536231884,0.0,0,0,843,5.528985507246377,val,driveway,0.5698,0,long_tail_scene
715438,0.006060606060606,0.0242424242424242,0.0727272727272727,0.2242424242424242,0.3393939393939394,0.2121212121212121,0.0787878787878787,0.0303030303030303,0.0121212121212121,0.0,5,28,912,5.042424242424243,val,jacuzzi/indoor,0.4327,0,long_tail_scene
364795,0.0637254901960784,0.1323529411764706,0.2058823529411764,0.2647058823529412,0.2156862745098039,0.0686274509803921,0.034313725490196,0.0147058823529411,0.0,0.0,5,0,524,3.852941176470588,val,driveway,0.3692,0,long_tail_scene
912926,0.0,0.0,0.0441988950276243,0.0828729281767955,0.281767955801105,0.3314917127071823,0.149171270718232,0.0773480662983425,0.0276243093922651,0.005524861878453,44,0,1277,5.828729281767956,val,fire_station,0.4482,0,long_tail_scene
94058,0.0231660231660231,0.0579150579150579,0.1428571428571428,0.2316602316602316,0.277992277992278,0.166023166023166,0.0501930501930501,0.0193050193050193,0.0193050193050193,0.0115830115830115,5,6,239,4.675675675675676,val,bathroom,0.9376,0,long_tail_scene
539713,0.0053475935828877,0.0053475935828877,0.0213903743315508,0.1497326203208556,0.3315508021390374,0.2459893048128342,0.160427807486631,0.053475935828877,0.0267379679144385,0.0,12,18,697,5.6042780748663095,val,television_studio,0.4129,0,long_tail_scene
489303,0.0060975609756097,0.0,0.024390243902439,0.1524390243902439,0.4390243902439024,0.2073170731707317,0.1036585365853658,0.0365853658536585,0.0121951219512195,0.0182926829268292,14,0,656,5.439024390243902,val,islet,0.8008,0,long_tail_scene
68366,0.008,0.012,0.044,0.152,0.224,0.248,0.152,0.096,0.044,0.02,1,20,205,5.808,val,elevator/door,0.4214,0,long_tail_scene
886624,0.0,0.0232558139534883,0.0387596899224806,0.1162790697674418,0.3488372093023256,0.2945736434108527,0.1317829457364341,0.0465116279069767,0.0,0.0,21,57,1207,5.434108527131783,val,fishpond,0.4305,0,long_tail_scene
305818,0.013215859030837,0.0440528634361233,0.1233480176211453,0.2643171806167401,0.3303964757709251,0.158590308370044,0.039647577092511,0.013215859030837,0.0088105726872246,0.0044052863436123,3,0,462,4.638766519823789,val,carrousel,0.2283,0,long_tail_scene
639499,0.0068493150684931,0.0342465753424657,0.0410958904109589,0.3424657534246575,0.4589041095890411,0.0821917808219178,0.0342465753424657,0.0,0.0,0.0,15,21,797,4.595890410958904,val,tree_house,0.4633,0,long_tail_scene
816711,0.0059523809523809,0.0,0.0297619047619047,0.1488095238095238,0.2916666666666667,0.3154761904761904,0.119047619047619,0.0654761904761904,0.0119047619047619,0.0119047619047619,1,20,1084,5.624999999999998,val,pulpit,0.6055,0,long_tail_scene
327991,0.0133333333333333,0.0222222222222222,0.0666666666666666,0.2133333333333333,0.2888888888888888,0.2177777777777777,0.1022222222222222,0.04,0.0222222222222222,0.0133333333333333,21,44,487,5.231111111111112,val,game_room,0.5022,0,long_tail_scene
22501,0.0098039215686274,0.0245098039215686,0.0637254901960784,0.1323529411764706,0.284313725490196,0.284313725490196,0.1274509803921568,0.0441176470588235,0.0147058823529411,0.0147058823529411,14,20,101,5.431372549019608,val,balcony/interior,0.9609,0,long_tail_scene
33841,0.0,0.0095693779904306,0.0239234449760765,0.0430622009569378,0.1818181818181818,0.2296650717703349,0.2488038277511961,0.138755980861244,0.0717703349282296,0.0526315789473684,0,0,129,6.574162679425838,val,yard,0.59,0,long_tail_scene
499701,0.0172413793103448,0.0344827586206896,0.0689655172413793,0.2701149425287356,0.425287356321839,0.1206896551724138,0.0402298850574712,0.0114942528735632,0.0057471264367816,0.0057471264367816,17,0,670,4.706896551724139,val,kitchenette,0.8237,0,long_tail_scene
359280,0.0744186046511627,0.0511627906976744,0.0790697674418604,0.213953488372093,0.3255813953488372,0.1395348837209302,0.055813953488372,0.0232558139534883,0.027906976744186,0.0093023255813953,14,0,521,4.655813953488373,val,islet,0.3977,0,long_tail_scene
21930,0.0,0.0093457943925233,0.0467289719626168,0.1214953271028037,0.2710280373831775,0.2616822429906542,0.1869158878504672,0.0841121495327102,0.0093457943925233,0.0093457943925233,18,31,98,5.728971962616821,val,iceberg,0.503,0,long_tail_scene
263647,0.0037593984962406,0.0225563909774436,0.0676691729323308,0.1729323308270676,0.4285714285714285,0.18796992481203,0.0601503759398496,0.0451127819548872,0.0,0.0112781954887218,8,41,413,5.109022556390976,val,oil_refinery/outdoor,0.5747,0,long_tail_scene
150486,0.0046728971962616,0.0373831775700934,0.0700934579439252,0.2289719626168224,0.2850467289719626,0.2383177570093458,0.102803738317757,0.02803738317757,0.0046728971962616,0.0,5,0,314,5.046728971962617,val,ski_slope,0.889,0,long_tail_scene
391299,0.0049261083743842,0.0591133004926108,0.0935960591133004,0.2167487684729064,0.4039408866995074,0.1625615763546798,0.0394088669950738,0.0098522167487684,0.0049261083743842,0.0049261083743842,18,49,550,4.714285714285714,val,observatory/outdoor,0.6385,0,long_tail_scene
322787,0.0196078431372549,0.088235294117647,0.1715686274509804,0.3382352941176471,0.2647058823529412,0.0735294117647058,0.0294117647058823,0.0049019607843137,0.0049019607843137,0.0049019607843137,2,0,482,4.166666666666666,val,jail/indoor,0.7175,0,long_tail_scene
1434,0.099502487562189,0.1741293532338308,0.1791044776119403,0.1990049751243781,0.1592039800995024,0.0597014925373134,0.0597014925373134,0.044776119402985,0.0149253731343283,0.0099502487562189,0,0,14,3.945273631840797,val,gas_station,0.3242,0,long_tail_scene
607401,0.0,0.0062893081761006,0.0314465408805031,0.2578616352201258,0.4842767295597484,0.1572327044025157,0.050314465408805,0.0,0.0125786163522012,0.0,0,0,768,4.968553459119497,val,house,0.3915,0,long_tail_scene
412903,0.0180505415162454,0.0324909747292418,0.075812274368231,0.1083032490974729,0.3068592057761732,0.2635379061371841,0.0974729241877256,0.0577617328519855,0.0252707581227436,0.0144404332129963,20,45,571,5.375451263537906,val,construction_site,0.3625,0,long_tail_scene
791637,0.0,0.0,0.0165289256198347,0.024793388429752,0.1900826446280991,0.371900826446281,0.2314049586776859,0.0991735537190082,0.0578512396694214,0.0082644628099173,0,0,1036,6.347107438016529,val,chemistry_lab,0.9139,0,long_tail_scene
9945,0.0666666666666666,0.1333333333333333,0.1833333333333333,0.2888888888888888,0.2222222222222222,0.0777777777777777,0.0222222222222222,0.0055555555555555,0.0,0.0,6,18,49,3.8166666666666655,val,hotel_room,0.1892,0,long_tail_scene
681546,0.0,0.0,0.0054054054054054,0.054054054054054,0.254054054054054,0.372972972972973,0.1837837837837838,0.081081081081081,0.0486486486486486,0.0,7,35,865,6.113513513513516,val,bayou,0.2318,0,long_tail_scene
490408,0.0049504950495049,0.0,0.0,0.0247524752475247,0.1534653465346534,0.3366336633663366,0.193069306930693,0.193069306930693,0.0594059405940594,0.0346534653465346,20,39,657,6.6683168316831685,val,viaduct,0.7453,0,long_tail_scene
732880,0.0097560975609756,0.0048780487804878,0.0146341463414634,0.1073170731707317,0.2926829268292683,0.2829268292682926,0.1512195121951219,0.0878048780487804,0.0341463414634146,0.0146341463414634,21,29,936,5.868292682926829,val,casino/indoor,0.4195,0,long_tail_scene
802427,0.0,0.0,0.0084745762711864,0.0169491525423728,0.0847457627118644,0.2372881355932203,0.3474576271186441,0.1864406779661017,0.1016949152542373,0.0169491525423728,11,48,1056,6.949152542372882,val,car_interior/frontseat,0.676,0,long_tail_scene
895476,0.00625,0.03125,0.03125,0.1,0.35,0.33125,0.1125,0.03125,0.0,0.00625,17,21,1233,5.4,val,bus_interior,0.5638,0,long_tail_scene
103255,0.0,0.0,0.004524886877828,0.0361990950226244,0.1131221719457013,0.253393665158371,0.1583710407239819,0.2217194570135746,0.1266968325791855,0.085972850678733,7,35,252,7.126696832579185,val,lighthouse,0.9975,0,long_tail_scene
3816,0.0364372469635627,0.097165991902834,0.1578947368421052,0.2834008097165992,0.2226720647773279,0.1255060728744939,0.0566801619433198,0.0161943319838056,0.0040485829959514,0.0,0,0,26,4.2672064777327945,val,fishpond,0.5616,0,long_tail_scene
731842,0.0048543689320388,0.029126213592233,0.0728155339805825,0.1504854368932038,0.3592233009708738,0.2427184466019417,0.0970873786407767,0.0242718446601941,0.0097087378640776,0.0097087378640776,0,0,937,5.194174757281553,val,building_facade,0.4037,0,long_tail_scene
251275,0.0075471698113207,0.0150943396226415,0.0452830188679245,0.0867924528301886,0.2188679245283019,0.290566037735849,0.1849056603773584,0.0830188679245283,0.0490566037735849,0.0188679245283018,4,24,399,5.947169811320755,val,playground,0.9754,0,long_tail_scene
11640,0.0,0.0210526315789473,0.0684210526315789,0.1578947368421052,0.2736842105263158,0.2526315789473684,0.131578947368421,0.0631578947368421,0.0263157894736842,0.0052631578947368,6,20,61,5.478947368421052,val,patio,0.3396,0,long_tail_scene
217252,0.0033444816053511,0.0133779264214046,0.040133779264214,0.1103678929765886,0.31438127090301,0.2474916387959866,0.1337792642140468,0.0769230769230769,0.0434782608695652,0.0167224080267558,15,22,368,5.759197324414717,val,waterfall/fan,0.439,0,long_tail_scene
750893,0.0042372881355932,0.0169491525423728,0.0381355932203389,0.1059322033898305,0.3177966101694915,0.2838983050847458,0.1398305084745762,0.0635593220338983,0.0169491525423728,0.0127118644067796,17,0,971,5.635593220338983,val,abbey,0.6886,0,long_tail_scene
27975,0.0357142857142857,0.0674603174603174,0.123015873015873,0.1587301587301587,0.2261904761904762,0.1746031746031746,0.1031746031746031,0.0793650793650793,0.0198412698412698,0.0119047619047619,0,0,114,5.007936507936508,val,hotel_room,0.875,0,long_tail_scene
2349,0.1858407079646017,0.1592920353982301,0.2035398230088495,0.163716814159292,0.1460176991150442,0.0575221238938053,0.0575221238938053,0.0132743362831858,0.0044247787610619,0.0088495575221238,0,0,19,3.4823008849557526,val,garbage_dump,0.2955,0,long_tail_scene
9236,0.0452674897119341,0.0699588477366255,0.176954732510288,0.3004115226337449,0.2345679012345679,0.0864197530864197,0.0493827160493827,0.0164609053497942,0.0164609053497942,0.0041152263374485,0,0,44,4.275720164609053,val,balcony/interior,0.4624,0,long_tail_scene
462926,0.0,0.0040485829959514,0.0161943319838056,0.0445344129554655,0.1255060728744939,0.2793522267206478,0.1781376518218623,0.1781376518218623,0.1214574898785425,0.0526315789473684,0,0,629,6.82995951417004,val,mountain_snowy,0.2663,0,long_tail_scene
926803,0.0048309178743961,0.0144927536231884,0.0144927536231884,0.0676328502415458,0.2415458937198067,0.3140096618357488,0.178743961352657,0.0869565217391304,0.0579710144927536,0.0193236714975845,0,0,1319,6.101449275362318,val,diner/indoor,0.3268,0,long_tail_scene
237124,0.0,0.0298507462686567,0.044776119402985,0.1940298507462686,0.3333333333333333,0.2189054726368159,0.1194029850746268,0.0398009950248756,0.0149253731343283,0.0049751243781094,20,0,383,5.288557213930348,val,dam,0.9995,0,long_tail_scene
34411,0.0275229357798165,0.0321100917431192,0.1422018348623853,0.1559633027522936,0.2522935779816513,0.2201834862385321,0.0963302752293578,0.0458715596330275,0.0137614678899082,0.0137614678899082,21,28,131,5.0275229357798175,val,bathroom,0.9966,0,long_tail_scene
394731,0.0,0.0,0.0063897763578274,0.0159744408945686,0.1054313099041533,0.242811501597444,0.2651757188498402,0.1757188498402556,0.1022364217252396,0.0862619808306709,18,41,553,7.11182108626198,val,chemistry_lab,0.9275,0,long_tail_scene
570627,0.0,0.0057142857142857,0.0114285714285714,0.0628571428571428,0.24,0.3028571428571429,0.2057142857142857,0.0857142857142857,0.0571428571428571,0.0285714285714285,14,15,727,6.24,val,river,0.6197,0,long_tail_scene
504713,0.0,0.0046948356807511,0.0093896713615023,0.0845070422535211,0.3145539906103286,0.3380281690140845,0.1643192488262911,0.0469483568075117,0.0187793427230046,0.0187793427230046,19,0,673,5.859154929577465,val,picnic_area,0.7154,0,long_tail_scene
115252,0.0229508196721311,0.0393442622950819,0.1573770491803278,0.2918032786885245,0.3081967213114754,0.0918032786885245,0.0524590163934426,0.0163934426229508,0.0032786885245901,0.0163934426229508,0,0,270,4.524590163934426,val,building_facade,0.4254,0,long_tail_scene
1787,0.0047619047619047,0.0428571428571428,0.0619047619047619,0.1285714285714285,0.2142857142857142,0.2428571428571428,0.1666666666666666,0.0761904761904762,0.0571428571428571,0.0047619047619047,0,0,16,5.657142857142857,val,ticket_booth,0.1727,0,long_tail_scene
791279,0.0077519379844961,0.0155038759689922,0.0465116279069767,0.2248062015503876,0.4108527131782946,0.2170542635658914,0.0387596899224806,0.0310077519379844,0.0077519379844961,0.0,5,57,1032,5.023255813953488,val,pulpit,0.3142,0,long_tail_scene
690650,0.0,0.0,0.0279720279720279,0.1188811188811188,0.2167832167832167,0.3496503496503496,0.1678321678321678,0.0629370629370629,0.0419580419580419,0.0139860139860139,28,29,871,5.937062937062937,val,wet_bar,0.5301,0,long_tail_scene
117198,0.0203252032520325,0.048780487804878,0.1666666666666666,0.3089430894308943,0.2804878048780488,0.1178861788617886,0.040650406504065,0.008130081300813,0.0,0.008130081300813,12,21,264,4.394308943089431,val,mausoleum,0.315,0,long_tail_scene
298015,0.0108303249097472,0.0252707581227436,0.0577617328519855,0.2129963898916967,0.3212996389891697,0.2635379061371841,0.0577617328519855,0.0433212996389891,0.0072202166064981,0.0,8,10,453,5.090252707581228,val,dam,0.3764,0,long_tail_scene
659532,0.0178571428571428,0.0089285714285714,0.0401785714285714,0.1339285714285714,0.2723214285714285,0.2232142857142857,0.1919642857142857,0.0714285714285714,0.0267857142857142,0.0133928571428571,18,22,833,5.6830357142857135,val,oilrig,0.3347,0,long_tail_scene
10582,0.0536585365853658,0.0536585365853658,0.1121951219512195,0.2292682926829268,0.1902439024390244,0.1756097560975609,0.1121951219512195,0.048780487804878,0.024390243902439,0.0,1,12,54,4.814634146341464,val,butchers_shop,0.8948,0,long_tail_scene
491631,0.0054945054945054,0.0219780219780219,0.0769230769230769,0.2087912087912088,0.445054945054945,0.1538461538461538,0.0549450549450549,0.0219780219780219,0.0,0.0109890109890109,22,48,657,4.934065934065933,val,restaurant,0.2914,0,long_tail_scene
274440,0.0222222222222222,0.0259259259259259,0.1037037037037037,0.1814814814814815,0.337037037037037,0.2037037037037037,0.0814814814814814,0.0259259259259259,0.0074074074074074,0.0111111111111111,4,0,427,4.974074074074073,val,toll_plaza,0.1912,0,long_tail_scene
944977,0.0,0.0060240963855421,0.0240963855421686,0.1024096385542168,0.4216867469879518,0.3313253012048193,0.0602409638554216,0.0481927710843373,0.0060240963855421,0.0,10,21,1367,5.451807228915663,val,airport_terminal,0.5178,0,long_tail_scene
829597,0.0,0.0,0.0071942446043165,0.0359712230215827,0.1294964028776978,0.2949640287769784,0.2949640287769784,0.1438848920863309,0.0575539568345323,0.0359712230215827,15,57,1111,6.676258992805755,val,bayou,0.275,0,long_tail_scene
13457,0.0159574468085106,0.026595744680851,0.0744680851063829,0.2074468085106383,0.2287234042553191,0.2606382978723404,0.1329787234042553,0.0425531914893617,0.0053191489361702,0.0053191489361702,1,22,72,5.202127659574468,val,restaurant_kitchen,0.1875,0,long_tail_scene
510276,0.0,0.0136986301369863,0.023972602739726,0.1301369863013698,0.2328767123287671,0.3047945205479452,0.1780821917808219,0.0821917808219178,0.023972602739726,0.0102739726027397,1,48,681,5.835616438356164,val,art_gallery,0.2874,0,long_tail_scene
865726,0.0153061224489795,0.0510204081632653,0.0918367346938775,0.1989795918367347,0.3622448979591837,0.2040816326530612,0.0612244897959183,0.010204081632653,0.0051020408163265,0.0,0,0,1191,4.78061224489796,val,ticket_booth,0.2226,0,long_tail_scene
708816,0.0105820105820105,0.0,0.0423280423280423,0.1164021164021164,0.2539682539682539,0.3015873015873015,0.1481481481481481,0.0899470899470899,0.0264550264550264,0.0105820105820105,18,41,902,5.783068783068782,val,cubicle/office,0.8607,0,long_tail_scene
550402,0.0,0.0165289256198347,0.024793388429752,0.0165289256198347,0.2066115702479339,0.3223140495867768,0.2314049586776859,0.0991735537190082,0.0578512396694214,0.024793388429752,15,19,706,6.322314049586777,val,outhouse/outdoor,0.3054,0,long_tail_scene
279280,0.0,0.0124223602484472,0.0341614906832298,0.1118012422360248,0.2204968944099379,0.2795031055900621,0.1583850931677018,0.124223602484472,0.031055900621118,0.0279503105590062,29,40,434,6.015527950310559,val,bakery/shop,0.3762,0,long_tail_scene
445053,0.0109289617486338,0.0163934426229508,0.0765027322404371,0.2677595628415301,0.3278688524590163,0.1857923497267759,0.0765027322404371,0.0163934426229508,0.0109289617486338,0.0109289617486338,16,25,596,4.972677595628416,val,slum,0.6317,0,long_tail_scene
